Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Data Year,Utility Number,Utility Name,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,1769,"Black Hills Electric Coop, Inc",SD,0.025,0.000,0.000,0.000,0.025,5,0,0,0,5,10.865,0.000,0.000,0.000,10.865,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,1.270,0.000,0.000,0.000,1.270,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.030,6,0,0,0,6,12,0,0,0,12
2014,1775,Black River Electric Coop - (MO),MO,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,0.027,.,.,.,0.027,6,.,.,.,6,2.830,.,.,.,2.830,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.037,0.000,0.000,0.000,0.037,7,0,0,0,7,3,0,0,0,3
2014,1776,City of Black River Falls,WI,.,0.014,0.000,0.000,0.014,.,3,0,0,3,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.014,0,3,0,0,3,0,0,0,0,0
2014,1857,Block Island Power Co,RI,0.050,.,.,.,0.050,16,.,.,.,16,.,.,.,.,0.000,0.040,.,.,.,0.040,4,.,.,.,4,.,.,.,.,0.000,0.000,.,.,.,0.000,0,.,.,.,0,.,.,.,.,0.000,0.090,0.000,0.000,0.000,0.090,20,0,0,0,20,0,0,0,0,0
2014,1884,BENCO Electric Cooperative,MN,0.007,.,.,.,0.007,11,0,0,0,11,0.042,.,.,.,0.042,0.180,.,.,.,0.180,7,0,0,0,7,216.100,.,.,.,216.100,.,0.450,.,.,0.450,.,1,0,0,1,.,.,.,.,0.000,0.187,0.450,0.000,0.000,0.637,18,1,0,0,19,216,0,0,0,216
2014,1889,Blue Ridge Elec Member Corp - (NC),NC,0.100,.,.,.,0.100,40,.,.,.,40,.,.,.,.,0.000,0.010,.,.,.,0.010,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.110,0.000,0.000,0.000,0.110,42,0,0,0,42,0,0,0,0,0
2014,1890,Blue Ridge Electric Coop Inc - (SC),SC,0.033,0.004,.,.,0.037,54,1,.,.,55,9.840,0.002,.,.,9.842,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.033,0.004,0.000,0.000,0.037,54,1,0,0,55,10,0,0,0,10
2014,1892,"Bluebonnet Electric Coop, Inc",TX,0.816,0.041,.,.,0.857,92,6,.,.,98,93.013,9.440,.,.,102.453,0.066,0.016,.,.,0.082,16,3,.,.,19,4.371,.,.,.,4.371,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.882,0.057,0.000,0.000,0.939,108,9,0,0,117,97,9,0,0,107
2014,2001,Boone Electric Coop,MO,0.081,.,.,.,0.081,18,.,.,.,18,52.960,.,.,.,52.960,0.005,.,.,.,0.005,3,.,.,.,3,0.703,.,.,.,0.703,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.086,0.000,0.000,0.000,0.086,21,0,0,0,21,54,0,0,0,54
2014,2008,City of Boulder City - (NV),NV,0.008,0.331,.,.,0.339,3,3,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.331,0.000,0.000,0.339,3,3,0,0,6,0,0,0,0,0
2014,2010,City of Bountiful,UT,0.217,0.027,0.000,0.000,0.244,37,2,0,0,39,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.217,0.027,0.000,0.000,0.244,37,2,0,0,39,0,0,0,0,0
2014,2049,"Bowie-Cass Electric Coop, Inc",TX,0.200,0.100,.,.,0.300,5,1,.,.,6,4.700,0.000,.,.,4.700,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.200,0.100,0.000,0.000,0.300,5,1,0,0,6,5,0,0,0,5
2014,2144,Town of Braintree - (MA),MA,0.030,0.450,.,.,0.480,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,3,.,.,.,3,.,.,.,.,0.000,0.035,0.450,0.000,0.000,0.485,9,4,0,0,13,0,0,0,0,0
2014,2194,City of Brenham - (TX),TX,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0,0,0,0,0
2014,2212,"Broad River Electric Coop, Inc",SC,0.076,.,.,.,0.076,12,.,.,.,12,16.267,.,.,.,16.267,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.000,0.000,0.000,0.076,12,0,0,0,12,16,0,0,0,16
2014,2215,"Bridger Valley Elec Assn, Inc",WY,0.009,0.040,.,.,0.049,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.040,0.000,0.000,0.049,1,2,0,0,3,0,0,0,0,0
2014,2220,Brigham City Corporation,UT,0.010,0.060,.,.,0.070,2,1,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.060,0.000,0.000,0.070,2,1,0,0,3,0,0,0,0,0
2014,2316,Brown County Rural Elec Assn,MN,0.023,.,.,.,0.023,4,.,.,.,4,.,.,.,.,0.000,0.086,.,.,.,0.086,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.109,0.000,0.000,0.000,0.109,9,0,0,0,9,0,0,0,0,0
2014,2409,Brownsville Public Utilities Board,TX,0.021,0.137,.,.,0.158,3,5,.,.,8,.,.,.,.,0.000,.,0.007,.,.,0.007,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.144,0.000,0.000,0.165,3,6,0,0,9,0,0,0,0,0
2014,2442,City of Bryan - (TX),TX,0.295,0.059,.,.,0.354,63,7,.,.,70,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.295,0.059,0.000,0.000,0.354,63,7,0,0,70,0,0,0,0,0
2014,2502,"Buckeye Rural Elec Coop, Inc",OH,0.100,.,.,.,0.100,13,.,.,.,13,.,.,.,.,0.000,0.020,.,.,.,0.020,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.120,0.000,0.000,0.000,0.120,15,0,0,0,15,0,0,0,0,0
2014,2507,City of Burbank Water and Power,CA,0.987,2.180,.,.,3.167,235,28,.,.,263,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.987,2.180,0.000,0.000,3.167,235,28,0,0,263,0,0,0,0,0
2014,2548,City of Burlington Electric - (VT),VT,0.225,0.570,0.038,.,0.833,89,25,1,.,115,187.000,263.810,0.000,.,450.810,.,0.063,.,.,0.063,.,3,.,.,3,.,0.000,.,.,0.000,.,0.145,.,.,0.145,.,1,.,.,1,.,180.320,.,.,180.320,0.225,0.778,0.038,0.000,1.041,89,29,1,0,119,187,444,0,0,631
2014,2599,Burt County Public Power Dist,NE,0.058,.,.,.,0.058,10,.,.,.,10,3.900,.,.,.,3.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.058,0.000,0.000,0.000,0.058,10,0,0,0,10,4,0,0,0,4
2014,2643,Butler Public Power District - (NE),NE,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.025,.,.,0.050,1,1,.,.,2,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.025,0.000,0.000,0.050,1,1,0,0,2,0,0,0,0,0
2014,2650,Borough of Butler - (NJ),NJ,0.140,.,.,.,0.140,14,.,.,.,14,53.900,.,.,.,53.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.140,0.000,0.000,0.000,0.140,14,0,0,0,14,54,0,0,0,54
2014,2651,Butler Rural Electric Coop Inc - (OH),OH,0.060,0.007,.,.,0.067,9,2,.,.,11,26.640,5.450,.,.,32.090,0.002,0.003,.,.,0.005,1,1,.,.,2,0.025,0.001,.,.,0.026,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.062,0.010,0.000,0.000,0.072,10,3,0,0,13,27,5,0,0,32
2014,2652,Butler County Rural Elec Coop - (IA),IA,0.018,.,.,.,0.018,2,.,.,.,2,14.090,.,.,.,14.090,0.040,.,0.040,.,0.080,2,.,1,.,3,24.190,.,11.800,.,35.990,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.058,0.000,0.040,0.000,0.098,4,0,1,0,5,38,0,12,0,50
2014,2678,C & L Electric Coop Corp,AR,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.000,0.000,0.000,0.010,3,0,0,0,3,0,0,0,0,0
2014,2890,City of Camden,SC,0.005,.,.,.,0.005,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0,0,0,0,0
2014,2903,Canoochee Electric Member Corp,GA,0.005,.,.,.,0.005,2,.,.,.,2,0.002,.,.,.,0.002,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0,0,0,0,0
2014,2955,Canby Utility Board,OR,0.003,0.015,.,.,0.018,1,1,.,.,2,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,0.015,0.000,0.000,0.018,1,1,0,0,2,0,0,0,0,0
2014,2961,"Caney Valley El Coop Assn, Inc",KS,0.016,.,.,.,0.016,2,.,.,.,2,0.010,.,.,.,0.010,0.024,.,.,.,0.024,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,0.000,0.000,0.000,0.040,4,0,0,0,4,0,0,0,0,0
2014,2982,Cape Hatteras Elec Member Corp,NC,0.015,.,.,.,0.015,3,.,.,.,3,0.000,.,.,.,0.000,.,0.010,.,.,0.010,.,1,.,.,1,.,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4,0,0,0,0,0
2014,2998,"Carbon Power & Light, Inc",WY,0.030,0.001,.,.,0.031,12,1,.,.,13,.,.,.,.,0.000,0.106,0.012,.,.,0.118,26,2,.,.,28,19.700,0.000,.,.,19.700,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.136,0.013,0.000,0.000,0.149,38,3,0,0,41,20,0,0,0,20
2014,3046,Duke Energy Progress - (NC),NC,3.343,4.551,.,.,7.894,844,83,.,.,927,.,.,.,.,0.000,0.003,0.010,.,.,0.013,2,1,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.346,4.561,0.000,0.000,7.907,846,84,0,0,930,0,0,0,0,0
2014,3046,Duke Energy Progress - (NC),SC,0.060,0.007,.,.,0.067,5,3,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,0.007,0.000,0.000,0.067,5,3,0,0,8,0,0,0,0,0
2014,3076,"Carroll Electric Coop, Inc - (OH)",OH,0.066,.,.,.,0.066,7,.,.,.,7,91.000,.,.,.,91.000,0.024,.,.,.,0.024,3,.,.,.,3,16.000,.,.,.,16.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.090,0.000,0.000,0.000,0.090,10,0,0,0,10,107,0,0,0,107
2014,3081,Carroll Electric Member Corp - (GA),GA,0.060,.,.,.,0.060,10,.,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,0.000,0.000,0.000,0.060,10,0,0,0,10,0,0,0,0,0
2014,3093,Carroll Electric Coop Corp - (AR),AR,0.340,.,.,.,0.340,70,.,.,.,70,.,.,.,.,0.000,0.015,.,.,.,0.015,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.355,0.000,0.000,0.000,0.355,72,0,0,0,72,0,0,0,0,0
2014,3108,City of Cartersville - (GA),GA,.,.,0.400,.,0.400,.,.,1,.,1,.,.,2.400,.,2.400,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.000,0.400,0.000,0.400,0,0,1,0,1,0,0,2,0,2
2014,3113,City of Carthage - (MO),MO,.,0.020,.,.,0.020,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.020,0.000,0.000,0.020,0,1,0,0,1,0,0,0,0,0
2014,3203,Cedar Falls Utilities,IA,0.038,0.000,0.000,.,0.038,7,0,0,.,7,23.113,0.000,0.000,.,23.113,0.012,0.000,0.000,.,0.012,3,0,0,.,3,1.771,0.000,0.000,.,1.771,0.000,0.000,0.000,.,0.000,0,0,0,.,0,0.000,0.000,0.000,.,0.000,0.050,0.000,0.000,0.000,0.050,10,0,0,0,10,25,0,0,0,25
2014,3205,Cedar-Knox Public Power Dist,NE,0.020,.,.,.,0.020,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.020,0.000,0.000,0.000,0.020,3,0,0,0,3,0,0,0,0,0
2014,3222,Central Alabama Electric Coop,AL,0.008,.,.,.,0.008,1,.,.,.,1,0.068,.,.,.,0.068,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0,0,0,0,0
2014,3226,"Central Rural Electric Cooperative, Inc",OK,0.031,.,.,.,0.031,6,.,.,.,6,6.000,.,.,.,6.000,0.019,.,.,.,0.019,4,.,.,.,4,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.000,0.000,0.000,0.050,10,0,0,0,10,6,0,0,0,6
2014,3240,Central Electric Coop Inc - (OR),OR,0.436,0.027,.,.,0.463,112,5,.,.,117,231.304,12.438,.,.,243.742,0.028,.,.,.,0.028,3,.,.,.,3,0.332,.,.,.,0.332,0.006,.,.,.,0.006,1,.,.,.,1,0.033,.,.,.,0.033,0.470,0.027,0.000,0.000,0.497,116,5,0,0,121,232,12,0,0,244
2014,3245,"Central Florida Elec Coop, Inc",FL,0.145,0.084,.,.,0.229,27,4,.,.,31,67.517,33.714,.,.,101.231,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,1.000,.,1.000,.,.,1,.,1,.,.,477.120,.,477.120,0.145,0.084,1.000,0.000,1.229,27,4,1,0,32,68,34,477,0,578
2014,3248,Central Georgia El Member Corp,GA,0.071,0.004,.,.,0.075,13,1,.,.,14,40.887,2.332,.,.,43.219,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.071,0.004,0.000,0.000,0.075,13,1,0,0,14,41,2,0,0,43
2014,3249,Central Hudson Gas & Elec Corp,NY,15.585,9.849,.,.,25.434,"2,351",271,.,.,"2,622",.,.,.,.,0.000,0.156,0.012,.,.,0.168,15,1,.,.,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.741,9.861,0.000,0.000,25.602,"2,366",272,0,0,"2,638",0,0,0,0,0
2014,3264,Central Lincoln People's Ut Dt,OR,0.125,0.188,.,.,0.313,20,11,.,.,31,.,.,.,.,0.000,.,0.014,.,.,0.014,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.125,0.202,0.000,0.000,0.327,20,12,0,0,32,0,0,0,0,0
2014,3265,Cleco Power LLC,LA,10.872,0.481,.,.,11.353,"1,807",92,.,.,"1,899",.,.,.,.,0.000,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.882,0.481,0.000,0.000,11.363,"1,810",92,0,0,"1,902",0,0,0,0,0
2014,3266,Central Maine Power Co,ME,6.210,2.701,0.000,0.000,8.911,"1,222",141,0,0,"1,363","3,500.478",813.170,0.000,0.000,"4,313.648",0.516,0.218,0.000,0.000,0.734,182,32,0,0,214,27.397,14.608,0.000,0.000,42.005,0.159,0.816,0.000,0.000,0.975,5,8,0,0,13,1.506,413.637,0.000,0.000,415.143,6.885,3.735,0.000,0.000,10.620,"1,409",181,0,0,"1,590","3,529","1,241",0,0,"4,771"
2014,3268,Central Missouri Elec Coop Inc,MO,0.016,0.084,.,.,0.100,3,1,.,.,4,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,0.084,0.000,0.000,0.103,4,1,0,0,5,0,0,0,0,0
2014,3273,"Central New Mexico El Coop, Inc",NM,0.584,0.159,.,.,0.743,96,6,.,.,102,.,.,.,.,0.000,0.029,0.110,.,.,0.139,9,2,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.613,0.269,0.000,0.000,0.882,105,8,0,0,113,0,0,0,0,0
2014,3282,"Central Texas Elec Coop, Inc",TX,0.494,.,.,.,0.494,65,.,.,.,65,.,.,.,.,0.000,0.039,.,.,.,0.039,10,.,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.533,0.000,0.000,0.000,0.533,75,0,0,0,75,0,0,0,0,0
2014,3287,"Central Valley Elec Coop, Inc",NM,0.010,.,.,.,0.010,2,.,.,.,2,0.010,.,.,.,0.010,0.001,.,.,.,0.001,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.011,0.000,0.000,0.000,0.011,3,0,0,0,3,0,0,0,0,0
2014,3291,Central Virginia Electric Coop,VA,0.329,.,.,.,0.329,58,.,.,.,58,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.339,0.000,0.000,0.000,0.339,59,0,0,0,59,0,0,0,0,0
2014,3293,Central Wisconsin Elec Coop,WI,0.095,.,.,.,0.095,20,.,.,.,20,62.700,.,.,.,62.700,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.095,0.000,0.000,0.000,0.095,20,0,0,0,20,63,0,0,0,63
2014,3295,City of Centralia - (WA),WA,0.057,0.002,.,.,0.059,9,1,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.057,0.002,0.000,0.000,0.059,9,1,0,0,10,0,0,0,0,0
2014,3329,Borough of Chambersburg,PA,0.034,0.042,.,.,0.076,7,4,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.034,0.042,0.000,0.000,0.076,7,4,0,0,11,0,0,0,0,0
2014,3390,"Caddo Electric Coop, Inc",OK,0.001,0.000,0.000,0.000,0.001,2,0,0,0,2,0.000,.,.,.,0.000,0.001,0.000,0.000,0.000,0.001,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,7,0,0,0,7,0,0,0,0,0
2014,3400,City of Chaska - (MN),MN,0.004,.,.,.,0.004,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,0.000,0.000,0.000,0.004,1,0,0,0,1,0,0,0,0,0
2014,3413,PUD No 1 of Chelan County,WA,0.107,0.022,.,.,0.129,26,11,.,.,37,112.000,26.000,.,.,138.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,3.153,.,.,.,3.153,0.112,0.022,0.000,0.000,0.134,27,11,0,0,38,115,26,0,0,141
2014,3420,City of Cheney - (WA),WA,0.001,0.010,.,.,0.011,1,1,.,.,2,.,0.008,.,.,0.008,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.010,0.000,0.000,0.011,1,1,0,0,2,0,0,0,0,0
2014,3436,Cherryland Electric Coop Inc,MI,0.041,0.055,.,.,0.096,19,4,.,.,23,37.200,9.900,.,.,47.100,0.033,0.012,.,.,0.045,13,2,.,.,15,25.400,2.200,.,.,27.600,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.074,0.067,0.000,0.000,0.141,32,6,0,0,38,63,12,0,0,75
2014,3461,Cheyenne Light Fuel & Power Co,WY,0.051,0.031,.,.,0.082,9,3,.,.,12,24.107,3.367,.,.,27.474,0.239,0.033,.,.,0.272,93,3,.,.,96,156.000,6.000,.,.,162.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.290,0.064,0.000,0.000,0.354,102,6,0,0,108,180,9,0,0,189
2014,3470,Cherokee County Elec Coop Assn,TX,0.056,.,.,.,0.056,8,.,.,.,8,8.000,.,.,.,8.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.056,0.000,0.000,0.000,0.056,8,0,0,0,8,8,0,0,0,8
2014,3478,Cimarron Electric Coop,OK,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,0.005,0.005,.,.,0.010,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.005,0.000,0.000,0.015,2,1,0,0,3,0,0,0,0,0
2014,3498,Chippewa Valley Electric Coop,WI,0.021,.,.,.,0.021,3,.,.,.,3,15.200,.,.,.,15.200,0.010,.,.,.,0.010,2,.,.,.,2,3.879,.,.,.,3.879,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.031,0.000,0.000,0.000,0.031,5,0,0,0,5,19,0,0,0,19
2014,3502,"Choctawhatche Elec Coop, Inc",FL,0.122,0.078,.,.,0.200,25,29,.,.,54,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,0.078,0.000,0.000,0.202,26,29,0,0,55,0,0,0,0,0
2014,3503,"Choptank Electric Coop, Inc",MD,1.580,4.280,2.700,.,8.560,155,27,2,.,184,.,.,.,.,0.000,0.070,.,.,.,0.070,14,.,.,.,14,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.650,4.280,2.700,0.000,8.630,169,27,2,0,198,0,0,0,0,0
2014,3522,Chugach Electric Assn Inc,AK,0.019,0.011,.,.,0.030,5,2,.,.,7,.,.,.,.,0.000,.,0.010,.,.,0.010,.,4,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,0.021,0.000,0.000,0.040,5,6,0,0,11,0,0,0,0,0
2014,3527,Choctaw Electric Coop Inc,OK,0.070,.,.,.,0.070,13,.,.,.,13,0.000,.,.,.,0.000,0.015,.,.,.,0.015,2,.,.,.,2,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.085,0.000,0.000,0.000,0.085,15,0,0,0,15,0,0,0,0,0
2014,3542,Duke Energy Ohio Inc,OH,1.461,12.094,.,.,13.555,313,134,.,.,447,.,.,.,.,0.000,0.020,0.026,.,.,0.046,6,4,.,.,10,.,.,.,.,0.000,.,0.262,.,.,0.262,.,1,.,.,1,.,.,.,.,0.000,1.481,12.382,0.000,0.000,13.863,319,139,0,0,458,0,0,0,0,0
2014,3597,Citizens Electric Co - (PA),PA,0.100,0.570,0.003,.,0.673,16,6,1,.,23,6.000,427.000,0.000,.,433.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,0.570,0.003,0.000,0.673,16,6,1,0,23,6,427,0,0,433
