Utility Characteristics,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,Capacity MW,,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Virtual Capacity- 1 MW and over (MW),,,,,Virtual Customers- 1 MW and over,,,,,Virtual Capacity- under 1 MW (MW),,,,,Virtual Customers- under 1 MW,,,,,PV-Paired Battery Capacity (MW),,,,,PV-Paired Installations,,,,,PV-Paired Energy Capacity (MWh),,,,,Not PV-Paired Battery Capacity (MW),,,,,Not PV-Paired Installations,,,,,Not PV-Paired Energy Capacity (MWh),,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,
2023,IL,12341,MidAmerican Energy Co,MISO,AC,3.399,5.213,2.180,.,10.792,403,87,4,.,494,715.920,"1,041.126",11.216,.,"1,768.262",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,0.620,.,.,0.622,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.401,5.833,2.180,0.000,11.414,404,89,4,0,497,715.920,"1,041.126",11.216,0.000,"1,768.262"
2023,IL,12395,Menard Electric Coop,MISO,DC,2.132,.,.,.,2.132,221,.,.,.,221,"1,352.871",.,.,.,"1,352.871",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.012,.,.,.,0.012,2,.,.,.,2,6.200,.,.,.,6.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.144,0.000,0.000,0.000,2.144,223,0,0,0,223,"1,359.071",0.000,0.000,0.000,"1,359.071"
2023,IL,13032,Mt Carmel Public Utility Co,MISO,AC,0.479,0.220,.,.,0.699,43,8,.,.,51,18.845,4.083,.,.,22.928,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.479,0.220,0.000,0.000,0.699,43,8,0,0,51,18.845,4.083,0.000,0.000,22.928
2023,IL,13208,City of Naperville - (IL),PJM,AC,6.516,1.453,0.000,0.000,7.969,841,20,0,0,861,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.516,1.453,0.000,0.000,7.969,841,20,0,0,861,0.000,0.000,0.000,0.000,0.000
2023,IL,13292,Norris Electric Coop,MISO,DC,2.439,0.679,.,.,3.118,190,8,.,.,198,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.461,0.679,0.000,0.000,3.140,192,8,0,0,200,0.000,0.000,0.000,0.000,0.000
2023,IL,14840,City of Peru - (IL),MISO,AC,0.048,0.321,.,.,0.369,8,3,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.048,0.321,0.000,0.000,0.369,8,3,0,0,11,0.000,0.000,0.000,0.000,0.000
2023,IL,16179,Rochelle Municipal Utilities,PJM,AC,0.175,0.695,.,.,0.870,18,9,.,.,27,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.066,.,.,.,0.066,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.175,0.695,0.000,0.000,0.870,18,9,0,0,27,0.000,0.000,0.000,0.000,0.000
2023,IL,16196,Rock Energy Cooperative,MISO,AC,0.474,.,.,.,0.474,59,.,.,.,59,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.474,0.000,0.000,0.000,0.474,59,0,0,0,59,0.000,0.000,0.000,0.000,0.000
2023,IL,16740,Scenic Rivers Energy Coop,MISO,AC,0.019,.,.,.,0.019,1,.,.,.,1,9.120,.,.,.,9.120,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,0.000,0.000,0.000,0.019,1,0,0,0,1,9.120,0.000,0.000,0.000,9.120
2023,IL,17040,"Shelby Electric Coop, Inc - (IL)",MISO,DC,2.080,.,.,.,2.080,192,.,.,.,192,"1,214.500",.,.,.,"1,214.500",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.013,.,.,.,0.013,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.093,0.000,0.000,0.000,2.093,194,0,0,0,194,"1,214.500",0.000,0.000,0.000,"1,214.500"
2023,IL,17585,"Southeastern IL Elec Coop, Inc",MISO,AC,2.921,0.222,.,.,3.143,246,10,.,.,256,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.921,0.222,0.000,0.000,3.143,246,10,0,0,256,0.000,0.000,0.000,0.000,0.000
2023,IL,17828,City of Springfield - (IL),MISO,AC,3.997,5.396,.,.,9.393,412,73,.,.,485,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.997,5.396,0.000,0.000,9.393,412,73,0,0,485,0.000,0.000,0.000,0.000,0.000
2023,IL,17860,City of St Charles - (IL),PJM,AC,0.236,0.189,1.376,0.000,1.801,32,3,2,0,37,84.502,11.811,20.018,0.000,116.331,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.084,0.000,0.000,0.000,0.084,4,0,0,0,4,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.236,0.189,1.376,0.000,1.801,32,3,2,0,37,84.502,11.811,20.018,0.000,116.331
2023,IL,18955,"Tri-County Electric Coop, Inc (IL)",MISO,AC,0.848,.,.,.,0.848,97,.,.,.,97,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.848,0.000,0.000,0.000,0.848,97,0,0,0,97,0.000,0.000,0.000,0.000,0.000
2023,IL,20222,Wayne-White Counties Elec Coop,MISO,AC,1.240,.,.,.,1.240,92,.,.,.,92,847.752,.,.,.,847.752,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.240,0.000,0.000,0.000,1.240,92,0,0,0,92,847.752,0.000,0.000,0.000,847.752
2023,IL,56697,Ameren Illinois Company,MISO,DC,175.148,148.926,.,.,324.074,"17,712","2,036",.,.,"19,748",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,37.414,56.798,.,.,94.212,"7,240","1,485",.,.,"8,725",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.353,0.126,.,.,0.479,73,20,.,.,93,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,212.915,205.850,0.000,0.000,418.765,"25,025","3,541",0,0,"28,566",0.000,0.000,0.000,0.000,0.000
2023,IL,99999,State Adjustment,MISO,,-28.467,-23.602,0.036,.,-52.034,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-28.467,-23.602,0.036,.,-52.034,.,.,.,.,.,.,.,.,.,.
2023,IL,99999,State Adjustment,PJM,,0.031,.,.,.,0.031,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.031,.,.,.,0.031,.,.,.,.,.,.,.,.,.,.
2023,IN,636,City of Anderson - (IN),PJM,AC,0.167,.,.,.,0.167,24,.,.,.,24,66.000,.,.,.,66.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.167,0.000,0.000,0.000,0.167,24,0,0,0,24,66.000,0.000,0.000,0.000,66.000
2023,IN,1283,Bartholomew County Rural E M C,MISO,AC,0.477,.,.,.,0.477,50,.,.,.,50,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.104,.,.,.,0.104,20,.,.,.,20,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.479,0.000,0.000,0.000,0.479,52,0,0,0,52,0.000,0.000,0.000,0.000,0.000
2023,IN,4508,"Crawfordsville Elec, Lgt & Pwr",MISO,AC,0.086,.,.,.,0.086,11,.,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.086,0.000,0.000,0.000,0.086,11,0,0,0,11,0.000,0.000,0.000,0.000,0.000
2023,IN,4848,Daviess Martin County R E M C,MISO,AC,0.301,0.020,0.000,0.000,0.321,35,4,0,0,39,15.613,1.753,0.000,0.000,17.366,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.050,.,.,.,0.050,1,.,.,.,1,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.351,0.020,0.000,0.000,0.371,36,4,0,0,40,15.613,1.753,0.000,0.000,17.366
2023,IN,4960,Decatur County Rural E M C,MISO,AC,1.104,0.011,.,.,1.115,99,1,.,.,100,948.631,1.440,.,.,950.071,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.106,0.011,0.000,0.000,1.117,100,1,0,0,101,948.631,1.440,0.000,0.000,950.071
2023,IN,5394,Dubois Rural Electric Coop Inc,MISO,AC,0.244,0.159,.,.,0.403,35,4,.,.,39,111.700,71.400,.,.,183.100,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.244,0.159,0.000,0.000,0.403,35,4,0,0,39,111.700,71.400,0.000,0.000,183.100
2023,IN,8000,NineStar Connect,MISO,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.360,.,.,.,0.360,12,.,.,.,12,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.360,0.000,0.000,0.000,0.360,12,0,0,0,12,0.000,0.000,0.000,0.000,0.000
2023,IN,8179,Harrison County Rural E M C,MISO,AC,0.692,0.225,.,.,0.917,82,7,.,.,89,346.279,30.383,.,.,376.662,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.152,.,.,.,0.152,26,.,.,.,26,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.692,0.225,0.000,0.000,0.917,82,7,0,0,89,346.279,30.383,0.000,0.000,376.662
2023,IN,8447,Hendricks County Rural E M C,MISO,AC,0.850,0.200,.,.,1.050,78,2,.,.,80,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.853,0.200,0.000,0.000,1.053,79,2,0,0,81,0.000,0.000,0.000,0.000,0.000
2023,IN,9273,AES Indiana,MISO,AC,7.429,5.219,.,.,12.648,"1,020",89,.,.,"1,109",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.050,.,.,0.050,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.429,5.269,0.000,0.000,12.698,"1,020",90,0,0,"1,110",0.000,0.000,0.000,0.000,0.000
2023,IN,9324,Indiana Michigan Power Co,PJM,AC,13.057,16.274,5.096,0.000,34.427,"1,458",214,21,0,"1,693","8,992.282","8,452.150","2,155.183",0.000,"19,599.615",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,1.480,0.000,0.050,0.000,1.530,311,0,1,0,312,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.095,0.025,0.010,0.000,0.130,23,6,1,0,30,8.882,0.000,0.000,0.000,8.882,0.000,0.240,0.000,0.000,0.240,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,13.152,16.539,5.106,0.000,34.797,"1,481",221,22,0,"1,724","9,001.164","8,452.150","2,155.183",0.000,"19,608.497"
2023,IN,9576,Jackson County Rural E M C - (IN),MISO,AC,0.890,.,.,.,0.890,90,.,.,.,90,379.000,.,.,.,379.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,0.149,.,.,.,0.149,0.002,.,.,.,0.002,2,.,.,.,2,0.000,.,.,.,0.000,0.897,0.000,0.000,0.000,0.897,94,0,0,0,94,379.149,0.000,0.000,0.000,379.149
2023,IN,9665,Jasper County Rural E M C,MISO,AC,0.254,.,.,.,0.254,22,.,.,.,22,45.739,.,.,.,45.739,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.254,0.000,0.000,0.000,0.254,22,0,0,0,22,45.739,0.000,0.000,0.000,45.739
2023,IN,9667,City of Jasper - (IN),MISO,AC,0.013,0.010,.,.,0.023,3,1,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.010,0.000,0.000,0.023,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000
2023,IN,9778,Johnson County Rural E M C,MISO,AC,0.519,0.243,.,.,0.762,60,3,.,.,63,0.272,0.028,.,.,0.300,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,0.002,.,.,.,0.002,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.524,0.243,0.000,0.000,0.767,62,3,0,0,65,0.274,0.028,0.000,0.000,0.302
2023,IN,10448,Kosciusko County Rural E M C,MISO,AC,0.706,.,0.031,.,0.737,76,.,1,.,77,.,.,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.005,.,0.000,.,0.005,2,.,0,.,2,5.729,.,0.000,.,5.729,.,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0.711,0.000,0.031,0.000,0.742,78,0,1,0,79,5.729,0.000,0.000,0.000,5.729
2023,IN,12377,Midwest Energy Cooperative - (MI),PJM,AC,0.035,.,.,.,0.035,3,.,.,.,3,47.996,.,.,.,47.996,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.035,0.000,0.000,0.000,0.035,3,0,0,0,3,47.996,0.000,0.000,0.000,47.996
2023,IN,12929,South Central Indiana REMC,MISO,AC,3.000,0.265,.,.,3.265,269,14,.,.,283,"1,184.200",.,.,.,"1,184.200",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.779,.,.,.,0.779,106,.,.,.,106,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.000,0.265,0.000,0.000,3.265,269,14,0,0,283,"1,184.200",0.000,0.000,0.000,"1,184.200"
2023,IN,13647,Noble County R E M C,PJM,AC,0.851,0.034,.,.,0.885,68,2,.,.,70,0.654,0.014,.,.,0.668,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.853,0.034,0.000,0.000,0.887,69,2,0,0,71,0.654,0.014,0.000,0.000,0.668
2023,IN,13756,Northern Indiana Pub Serv Co,MISO,AC,12.500,43.056,.,.,55.556,"1,351",174,.,.,"1,525","10,778.383","33,696.412",.,.,"44,474.795",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.095,1.820,.,.,1.915,21,6,.,.,27,5.856,665.433,.,.,671.289,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.595,44.876,0.000,0.000,57.471,"1,372",180,0,0,"1,552","10,784.239","34,361.845",0.000,0.000,"45,146.084"
2023,IN,14839,City of Peru - (IN),MISO,DC,0.096,0.056,.,.,0.152,15,2,.,.,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.096,0.056,0.000,0.000,0.152,15,2,0,0,17,0.000,0.000,0.000,0.000,0.000
2023,IN,15470,"Duke Energy Indiana, LLC",MISO,AC,29.928,46.966,3.366,0.000,80.260,"3,734",431,7,0,"4,172",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.061,2.130,0.000,0.000,2.191,22,10,0,0,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,29.989,49.096,3.366,0.000,82.451,"3,756",441,7,0,"4,204",0.000,0.000,0.000,0.000,0.000
2023,IN,15989,City of Richmond - (IN),PJM,AC,0.096,.,.,.,0.096,13,.,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.096,0.000,0.000,0.000,0.096,13,0,0,0,13,0.000,0.000,0.000,0.000,0.000
2023,IN,17038,RushShelby Energy,MISO,AC,0.960,0.082,.,.,1.042,82,2,.,.,84,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.960,0.082,0.000,0.000,1.042,82,2,0,0,84,0.000,0.000,0.000,0.000,0.000
2023,IN,17599,Southeastern Indiana R E M C,MISO,AC,1.254,.,.,.,1.254,149,.,.,.,149,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.256,0.000,0.000,0.000,1.256,150,0,0,0,150,0.000,0.000,0.000,0.000,0.000
2023,IN,17633,Southern Indiana Gas & Elec Co,MISO,AC,8.921,11.101,.,.,20.022,839,126,.,.,965,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,0.002,.,.,0.004,1,1,.,.,2,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.923,11.103,0.000,0.000,20.026,840,127,0,0,967,0.000,0.000,0.000,0.000,0.000
