,,,,,Capacity MW,,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Virtual Capacity- 1 MW and over (MW),,,,,Virtual Customers- 1 MW and over,,,,,Virtual Capacity- under 1 MW (MW),,,,,Virtual Customers- under 1 MW,,,,,PV-Paired Battery Capacity (MW),,,,,PV-Paired Installations,,,,,PV-Paired Energy Capacity (MWh),,,,,Not PV-Paired Battery Capacity (MW),,,,,Not PV-Paired Installations,,,,,Not PV-Paired Energy Capacity (MWh),,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,
Year,State,Utility Number,Utility Name,BA Code,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2024,IL,17860,City of St Charles - (IL),PJM,AC,0.298,0.969,1.376,0.000,2.643,40,5,2,0,47,180.944,38.828,198.771,0.000,418.543,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.098,0.000,0.000,0.000,0.098,5,0,0,0,5,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.298,0.969,1.376,0.000,2.643,40,5,2,0,47,180.944,38.828,198.771,0.000,418.543
2024,IL,18955,"Tri-County Electric Coop, Inc (IL)",MISO,AC,0.830,.,.,.,0.830,95,.,.,.,95,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.009,.,.,.,0.009,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.830,0.000,0.000,0.000,0.830,95,0,0,0,95,0.000,0.000,0.000,0.000,0.000
2024,IL,20222,Wayne-White Counties Elec Coop,MISO,AC,1.381,.,.,.,1.381,96,.,.,.,96,855.200,.,.,.,855.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.381,0.000,0.000,0.000,1.381,96,0,0,0,96,855.200,0.000,0.000,0.000,855.200
2024,IL,56697,Ameren Illinois Company,MISO,DC,314.974,183.914,.,.,498.888,"31,572","2,637",.,.,"34,209",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,46.886,102.623,.,.,149.509,"8,680","2,595",.,.,"11,275",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.353,0.126,.,.,0.479,73,20,.,.,93,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,362.213,286.663,0.000,0.000,648.876,"40,325","5,252",0,0,"45,577",0.000,0.000,0.000,0.000,0.000
2024,IL,99999,Adjustment 2024,MISO,,-56.425,-32.370,.,.,-88.795,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,-8.177,-17.897,.,.,-26.074,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-64.602,-50.268,.,.,-114.869,.,.,.,.,.,.,.,.,.,.
2024,IN,636,City of Anderson - (IN),PJM,AC,0.164,.,.,.,0.164,23,.,.,.,23,73.000,.,.,.,73.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.164,.,.,.,0.164,23,.,.,.,23,73.000,.,.,.,73.000,0.328,0.000,0.000,0.000,0.328,46,0,0,0,46,146.000,0.000,0.000,0.000,146.000
2024,IN,1283,Bartholomew County Rural E M C,MISO,AC,0.561,.,.,.,0.561,55,.,.,.,55,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.563,0.000,0.000,0.000,0.563,57,0,0,0,57,0.000,0.000,0.000,0.000,0.000
2024,IN,4508,"Crawfordsville Elec, Lgt & Pwr",MISO,AC,0.091,.,.,.,0.091,15,.,.,.,15,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.091,0.000,0.000,0.000,0.091,15,0,0,0,15,0.000,0.000,0.000,0.000,0.000
2024,IN,4848,Daviess Martin County R E M C,MISO,AC,0.359,0.020,0.000,0.000,0.379,37,4,0,0,41,16.148,1.850,0.000,0.000,17.998,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.050,0.000,0.000,0.000,0.050,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.409,0.020,0.000,0.000,0.429,38,4,0,0,42,16.148,1.850,0.000,0.000,17.998
2024,IN,4960,Decatur County Rural E M C,MISO,AC,1.412,0.014,.,.,1.426,104,1,.,.,105,995.137,3.160,.,.,998.297,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.414,0.014,0.000,0.000,1.428,105,1,0,0,106,995.137,3.160,0.000,0.000,998.297
2024,IN,5394,Dubois Rural Electric Coop Inc,MISO,AC,0.351,0.139,.,.,0.490,40,3,.,.,43,142.000,67.000,.,.,209.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.351,0.139,0.000,0.000,0.490,40,3,0,0,43,142.000,67.000,0.000,0.000,209.000
2024,IN,8000,NineStar Connect,MISO,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.360,.,.,.,0.360,12,.,.,.,12,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.360,0.000,0.000,0.000,0.360,12,0,0,0,12,0.000,0.000,0.000,0.000,0.000
2024,IN,8179,Harrison County Rural E M C,MISO,AC,0.793,0.255,.,.,1.048,89,8,.,.,97,376.522,56.327,.,.,432.849,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.222,.,.,.,0.222,31,.,.,.,31,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.793,0.255,0.000,0.000,1.048,89,8,0,0,97,376.522,56.327,0.000,0.000,432.849
2024,IN,8447,Hendricks County Rural E M C,MISO,AC,0.814,0.229,.,.,1.043,96,3,.,.,99,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.367,.,.,.,0.367,29,.,.,.,29,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.817,0.229,0.000,0.000,1.046,97,3,0,0,100,0.000,0.000,0.000,0.000,0.000
2024,IN,9273,AES Indiana,MISO,AC,7.429,5.219,.,.,12.648,"1,019",89,.,.,"1,108",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.050,.,.,0.050,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.429,5.269,0.000,0.000,12.698,"1,019",90,0,0,"1,109",0.000,0.000,0.000,0.000,0.000
2024,IN,9324,Indiana Michigan Power Co,PJM,AC,14.166,19.596,7.832,.,41.594,"1,629",241,27,.,"1,897","9,786.612","10,381.623","2,944.857",.,"23,113.092",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.647,0.016,0.050,.,1.713,332,2,1,.,335,4,0,0,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.096,0.025,0.010,.,0.131,23,6,1,.,30,9.306,0.001,0.000,.,9.307,0.000,0.240,0.000,.,0.240,0,1,0,.,1,0.000,.,0.000,.,0.000,14.262,19.861,7.842,0.000,41.965,"1,652",248,28,0,"1,928","9,795.918","10,381.624","2,944.857",0.000,"23,122.399"
2024,IN,9576,Jackson County Rural E M C - (IN),MISO,AC,0.890,.,.,.,0.890,90,.,.,.,90,464.000,.,.,.,464.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.072,.,.,.,0.072,15,.,.,.,15,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,0.650,.,.,.,0.650,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,0.897,0.000,0.000,0.000,0.897,94,0,0,0,94,464.650,0.000,0.000,0.000,464.650
2024,IN,9665,Jasper County Rural E M C,MISO,AC,0.218,.,.,.,0.218,25,.,.,.,25,66.095,.,.,.,66.095,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.218,0.000,0.000,0.000,0.218,25,0,0,0,25,66.095,0.000,0.000,0.000,66.095
2024,IN,9667,City of Jasper - (IN),MISO,AC,0.013,0.010,.,.,0.023,3,1,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.010,0.000,0.000,0.023,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000
2024,IN,9778,Johnson County Rural E M C,MISO,AC,0.595,0.243,.,.,0.838,66,3,.,.,69,0.329,0.361,.,.,0.690,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,0.001,.,.,.,0.001,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.600,0.243,0.000,0.000,0.843,68,3,0,0,71,0.330,0.361,0.000,0.000,0.691
2024,IN,10448,Kosciusko County Rural E M C,MISO,AC,0.711,.,0.031,.,0.742,76,.,1,.,77,417.800,.,0.000,.,417.800,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.005,.,0.000,.,0.005,2,.,0,.,2,5.995,.,0.000,.,5.995,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.716,0.000,0.031,0.000,0.747,78,0,1,0,79,423.795,0.000,0.000,0.000,423.795
2024,IN,12377,Midwest Energy Cooperative - (MI),PJM,AC,0.035,.,.,.,0.035,3,.,.,.,3,25.906,.,.,.,25.906,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.035,0.000,0.000,0.000,0.035,3,0,0,0,3,25.906,0.000,0.000,0.000,25.906
2024,IN,12929,South Central Indiana REMC,MISO,AC,3.160,1.366,.,.,4.526,270,8,.,.,278,840.550,.,.,.,840.550,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.841,.,.,.,0.841,111,.,.,.,111,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.160,1.366,0.000,0.000,4.526,270,8,0,0,278,840.550,0.000,0.000,0.000,840.550
2024,IN,13647,Noble County R E M C,PJM,AC,0.962,0.094,.,.,1.056,71,3,.,.,74,777.197,19.373,.,.,796.570,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.964,0.094,0.000,0.000,1.058,72,3,0,0,75,777.197,19.373,0.000,0.000,796.570
2024,IN,13756,Northern Indiana Pub Serv Co,MISO,AC,12.366,45.148,.,.,57.514,"1,420",195,.,.,"1,615","9,799.843","59,714.031",.,.,"69,513.874",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.095,1.822,.,.,1.917,24,7,.,.,31,5.302,812.280,.,.,817.582,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.461,46.970,0.000,0.000,59.431,"1,444",202,0,0,"1,646","9,805.145","60,526.311",0.000,0.000,"70,331.456"
2024,IN,14839,City of Peru - (IN),MISO,DC,0.096,0.056,.,.,0.152,15,2,.,.,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.096,0.056,0.000,0.000,0.152,15,2,0,0,17,0.000,0.000,0.000,0.000,0.000
2024,IN,15470,"Duke Energy Indiana, LLC",MISO,AC,32.156,57.814,5.487,.,95.457,"4,059",500,13,.,"4,572",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.059,2.130,0.000,.,2.189,21,10,0,.,31,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,32.215,59.944,5.487,0.000,97.646,"4,080",510,13,0,"4,603",0.000,0.000,0.000,0.000,0.000
2024,IN,15989,City of Richmond - (IN),PJM,AC,0.106,.,.,.,0.106,14,.,.,.,14,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.106,0.000,0.000,0.000,0.106,14,0,0,0,14,0.000,0.000,0.000,0.000,0.000
2024,IN,17038,RushShelby Energy,MISO,AC,0.960,0.082,.,.,1.042,82,2,.,.,84,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.960,0.082,0.000,0.000,1.042,82,2,0,0,84,0.000,0.000,0.000,0.000,0.000
2024,IN,17599,Southeastern Indiana R E M C,MISO,AC,1.413,.,.,.,1.413,151,.,.,.,151,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.322,.,.,.,0.322,45,.,.,.,45,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.413,0.000,0.000,0.000,1.413,151,0,0,0,151,0.000,0.000,0.000,0.000,0.000
2024,IN,17633,Southern Indiana Gas & Elec Co,MISO,AC,8.916,11.101,.,.,20.017,838,126,.,.,964,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,0.002,.,.,0.004,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.918,11.103,0.000,0.000,20.021,839,127,0,0,966,0.000,0.000,0.000,0.000,0.000
2024,IN,18940,Tipmont Rural Elec Member Corp,MISO,AC,1.066,.,.,.,1.066,99,.,.,.,99,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.066,0.000,0.000,0.000,1.066,99,0,0,0,99,0.000,0.000,0.000,0.000,0.000
2024,IN,19445,"Southern Indiana R E C, Inc",MISO,AC,0.561,.,.,.,0.561,52,.,.,.,52,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.561,0.000,0.000,0.000,0.561,52,0,0,0,52,0.000,0.000,0.000,0.000,0.000
2024,IN,19667,Utilities Dist-Western IN REMC,MISO,AC,1.235,0.237,0.000,0.000,1.472,146,7,0,0,153,712.733,46.792,0.000,0.000,759.525,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.382,0.000,0.000,0.000,0.382,53,0,0,0,53,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.237,0.237,0.000,0.000,1.474,147,7,0,0,154,712.733,46.792,0.000,0.000,759.525
2024,IN,20216,Whitewater Valley Rural EMC,MISO,AC,0.613,.,.,.,0.613,62,.,.,.,62,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.613,0.000,0.000,0.000,0.613,62,0,0,0,62,0.000,0.000,0.000,0.000,0.000
2024,IN,20603,Northeastern Rural E M C,PJM,AC,0.640,0.150,1.700,0.000,2.490,49,4,2,0,55,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.640,0.150,1.700,0.000,2.490,49,4,2,0,55,0.000,0.000,0.000,0.000,0.000
2024,IN,22822,Clark County Rural E M C - (IN),MISO,AC,0.795,.,.,.,0.795,94,.,.,.,94,388.076,.,.,.,388.076,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.010,.,.,.,0.010,1,.,.,.,1,2.473,.,.,.,2.473,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.805,0.000,0.000,0.000,0.805,95,0,0,0,95,390.549,0.000,0.000,0.000,390.549
2024,IN,24753,Boone County Rural EMC,MISO,DC,1.282,.,.,.,1.282,121,.,.,.,121,842.591,.,.,.,842.591,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.282,0.000,0.000,0.000,1.282,121,0,0,0,121,842.591,0.000,0.000,0.000,842.591
2024,IN,25295,Western Indiana Energy REMC,MISO,AC,0.553,0.589,.,.,1.142,53,4,.,.,57,319.510,19.712,.,.,339.222,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.072,.,.,.,0.072,13,.,.,.,13,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.015,.,.,0.015,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.553,0.604,0.000,0.000,1.157,53,5,0,0,58,319.510,19.712,0.000,0.000,339.222
2024,IN,27599,Carroll-White REMC,MISO,AC,0.763,.,.,.,0.763,79,.,.,.,79,467.542,.,.,.,467.542,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.764,0.000,0.000,0.000,0.764,80,0,0,0,80,467.542,0.000,0.000,0.000,467.542
2024,IN,99999,Adjustment 2024,MISO,,-0.240,-0.010,.,.,-0.250,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.240,-0.010,.,.,-0.250,.,.,.,.,.,.,.,.,.,.
2024,KS,296,"Alfalfa Electric Coop, Inc",SWPP,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,3,.,.,3,.,.,.,.,0.000,0.000,0.025,0.000,0.000,0.025,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000
2024,KS,5860,Empire District Electric Co,SWPP,DC,1.322,0.446,0.060,.,1.828,130,16,2,.,148,3.775,0.687,.,.,4.462,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.322,0.446,0.060,0.000,1.828,130,16,2,0,148,3.775,0.687,0.000,0.000,4.462
