Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,16679,City of Sauk Centre - (MN),MN, , , , ,0.000, , , , ,0, , , , ,0.000, ,0.095, , ,0.095, ,1, , ,1, ,46.000, , ,46.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.095,0.000,0.000,0.095,0,1,0,0,1,0,46,0,0,46
2015,16740,Scenic Rivers Energy Coop,WI,0.411, ,0.024, ,0.435,51, ,2, ,53,338.879, ,23.167, ,362.046,0.058, , , ,0.058,3, , , ,3,1.671, , , ,1.671, , , , ,0.000, , , , ,0, , , , ,0.000,0.469,0.000,0.024,0.000,0.493,54,0,2,0,56,341,0,23,0,364
2015,16751,Three Rivers Electric Coop,MO,0.064,0.108, , ,0.172,9,2, , ,11,9.627,0.000, , ,9.627,0.005, , , ,0.005,2, , , ,2,0.000, , , ,0.000,0.017, , , ,0.017,3, , , ,3,1.372, , , ,1.372,0.086,0.108,0.000,0.000,0.194,14,2,0,0,16,11,0,0,0,11
2015,16805,SEMO Electric Cooperative,MO,0.063, , , ,0.063,7, , , ,7, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.063,0.000,0.000,0.000,0.063,7,0,0,0,7,0,0,0,0,0
2015,16851,SE-MA-NO Electric Coop,MO,0.096,0.000,0.000,0.000,0.096,11,0,0,0,11,58.510,0.000,0.000,0.000,58.510,0.001,0.000,0.000,0.000,0.001,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.097,12,0,0,0,12,59,0,0,0,59
2015,16852,City of Seaford- (DE),DE,0.025,0.177,0.043, ,0.245,4,12,1, ,17,16.543,199.384,0.000, ,215.927, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.025,0.177,0.043,0.000,0.245,4,12,1,0,17,17,199,0,0,216
2015,16854,"Heartland Rural Elec Coop, Inc",KS,0.053, , , ,0.053,9, , , ,9, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.053,0.000,0.000,0.000,0.053,9,0,0,0,9,0,0,0,0,0
2015,16865,Sawnee Electric Membership Corporation,GA,0.346,0.350,0.260, ,0.956,67,13,1, ,81,13.000,156.000,0.000, ,169.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.346,0.350,0.260,0.000,0.956,67,13,1,0,81,13,156,0,0,169
2015,16868,City of Seattle - (WA),WA,8.980,2.050, , ,11.030,"2,100",144, , ,"2,244","8,976.000","2,045.000", , ,"11,021.000", , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,8.980,2.050,0.000,0.000,11.030,"2,100",144,0,0,"2,244","8,976","2,045",0,0,"11,021"
2015,16920,Sedgwick County El Coop Assn Inc,KS,0.622, , , ,0.622,7, , , ,7, , , , ,0.000,0.024,0.024, , ,0.048,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.646,0.024,0.000,0.000,0.670,8,1,0,0,9,0,0,0,0,0
2015,16953,City of Seward - (NE),NE, ,0.024, , ,0.024, ,2, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.024,0.000,0.000,0.024,0,2,0,0,2,0,0,0,0,0
2015,16955,City of Seward - (AK),AK, , , , ,0.000, , , , ,0, , , , ,0.000, , ,0.100, ,0.100, , ,1, ,1, , ,22.000, ,22.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.000,0.100,0.000,0.100,0,0,1,0,1,0,0,22,0,22
2015,16971,Shakopee Public Utilities Comm,MN,0.073,0.053, , ,0.126,14,5, , ,19, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.073,0.053,0.000,0.000,0.126,14,5,0,0,19,0,0,0,0,0
2015,17008,Sharyland Utilities LP,TX,0.368,0.041, , ,0.409,46,5, , ,51, , , , ,0.000,0.173,0.019, , ,0.192,31,4, , ,35, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.541,0.060,0.000,0.000,0.601,77,9,0,0,86,0,0,0,0,0
2015,17038,RushShelby Energy,IN,0.011, , , ,0.011,9, , , ,9, , , , ,0.000,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.013,0.000,0.000,0.000,0.013,10,0,0,0,10,0,0,0,0,0
2015,17040,"Shelby Electric Coop, Inc",IL,0.132, , , ,0.132,11, , , ,11,15.800, , , ,15.800,0.013, , , ,0.013,2, , , ,2,3.000, , , ,3.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.145,0.000,0.000,0.000,0.145,13,0,0,0,13,19,0,0,0,19
2015,17044,"Shelby Energy Co-op, Inc",KY,0.101, , , ,0.101,14, , , ,14, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.101,0.000,0.000,0.000,0.101,14,0,0,0,14,0,0,0,0,0
2015,17066,Shenandoah Valley Elec Coop,VA,1.512,0.066, , ,1.578,177,6, , ,183, , , , ,0.000,0.039, , , ,0.039,8, , , ,8, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.551,0.066,0.000,0.000,1.617,185,6,0,0,191,0,0,0,0,0
2015,17127,Town of Shrewsbury - (MA),MA,0.159,0.107, , ,0.266,25,3, , ,28, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.159,0.107,0.000,0.000,0.266,25,3,0,0,28,0,0,0,0,0
2015,17166,Sierra Pacific Power Co,NV,9.910,25.612,0.465,0.000,35.987,"1,914",377,5,0,"2,296", , , , ,0.000,0.327,9.891,0.000,0.000,10.218,51,116,0,0,167, , , , ,0.000,0.050,0.108,0.050,0.000,0.208,1,2,1,0,4, , , , ,0.000,10.287,35.611,0.515,0.000,46.413,"1,966",495,6,0,"2,467",0,0,0,0,0
2015,17184,City of Siloam Springs - (AR),AR,0.002, , , ,0.002,2, , , ,2,1.332, , , ,1.332, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.002,0.000,0.000,0.000,0.002,2,0,0,0,2,1,0,0,0,1
2015,17260,North West Rural Electric Coop,IA,0.060,0.051, , ,0.111,5,3, , ,8,7.534,5.028, , ,12.562,0.060,0.040, , ,0.100,3,1, , ,4,7.020,2.128, , ,9.148, , , , ,0.000, , , , ,0, , , , ,0.000,0.120,0.091,0.000,0.000,0.211,8,4,0,0,12,15,7,0,0,22
2015,17267,Sioux Valley SW Elec Coop,MN,0.010,0.028, , ,0.038,1,2, , ,3,5.620,9.587, , ,15.207,0.146,0.035, , ,0.181,5,1, , ,6,67.919,6.987, , ,74.906, , , , ,0.000, , , , ,0, , , , ,0.000,0.156,0.063,0.000,0.000,0.219,6,3,0,0,9,74,17,0,0,90
2015,17267,Sioux Valley SW Elec Coop,SD,0.043,0.002, , ,0.045,8,3, , ,11,22.992,0.000, , ,22.992,0.072,0.002, , ,0.074,6,2, , ,8,3.750,0.000, , ,3.750, , , , ,0.000, , , , ,0, , , , ,0.000,0.115,0.004,0.000,0.000,0.119,14,5,0,0,19,27,0,0,0,27
2015,17320,Sleepy Eye Public Utility Comm,MN,0.004, , , ,0.004,2, , , ,2,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.004,0.000,0.000,0.000,0.004,2,0,0,0,2,0,0,0,0,0
2015,17324,Slinger Utilities,WI,0.005,0.005,0.000,0.000,0.010,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.005,0.005,0.000,0.000,0.010,1,1,0,0,2,0,0,0,0,0
2015,17457,Town of Smyrna - (DE),DE,0.045,0.066, , ,0.111,8,3, , ,11, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.045,0.066,0.000,0.000,0.111,8,3,0,0,11,0,0,0,0,0
2015,17470,PUD 1 of Snohomish County,WA,5.497,0.647, , ,6.144,847,72, , ,919, , , , ,0.000,0.010, , , ,0.010,4, , , ,4, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,5.507,0.647,0.000,0.000,6.154,851,72,0,0,923,0,0,0,0,0
2015,17492,"Socorro Electric Coop, Inc",NM,0.220,0.070, , ,0.290,53,8, , ,61,75.090,13.950, , ,89.040, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.220,0.070,0.000,0.000,0.290,53,8,0,0,61,75,14,0,0,89
2015,17539,South Carolina Electric&Gas Company,SC,2.229,0.188, , ,2.417,448,14, , ,462,869.459,16.364, , ,885.823, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,2.229,0.188,0.000,0.000,2.417,448,14,0,0,462,869,16,0,0,886
2015,17543,South Carolina Public Service Authority,SC,0.009, ,0.044, ,0.053,2, ,1, ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.009,0.000,0.044,0.000,0.053,2,0,1,0,3,0,0,0,0,0
2015,17548,South Central Public Pwr Dist,NE, , , , ,0.000, , , , ,0, , , , ,0.000,0.020, , , ,0.020,2, , , ,2,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.020,0.000,0.000,0.000,0.020,2,0,0,0,2,0,0,0,0,0
2015,17550,South Central Electric Assn,MN,0.100,0.040, , ,0.140,8,1, , ,9,58.813,13.040, , ,71.853,0.243,0.191, , ,0.434,10,7, , ,17,175.564,51.426, , ,226.990, , , , ,0.000, , , , ,0, , , , ,0.000,0.343,0.231,0.000,0.000,0.574,18,8,0,0,26,234,64,0,0,299
2015,17560,Town of South Hadley - (MA),MA,0.154,0.099, , ,0.253,23,2, , ,25, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.154,0.099,0.000,0.000,0.253,23,2,0,0,25,0,0,0,0,0
2015,17564,South Kentucky Rural E C C,KY,0.046,0.060,0.000,0.000,0.106,8,2,0,0,10,3.483,1.948,0.000,0.000,5.431,0.001,0.000,0.000,0.000,0.001,1,0,0,0,1,0.198,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.047,0.060,0.000,0.000,0.107,9,2,0,0,11,4,2,0,0,6
2015,17565,South Louisiana Elec Coop Assn,LA,0.447, , , ,0.447,78, , , ,78, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.447,0.000,0.000,0.000,0.447,78,0,0,0,78,0,0,0,0,0
2015,17572,South River Elec Member Corp,NC,0.095,0.020, , ,0.115,20,1, , ,21, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.095,0.020,0.000,0.000,0.115,20,1,0,0,21,0,0,0,0,0
2015,17585,"Southeastern IL Elec Coop, Inc",IL,0.024, , , ,0.024,3, , , ,3,1.000, , , ,1.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3,1,0,0,0,1
2015,17592,Southeast Colorado Power Assn,CO,0.050, , , ,0.050,16, , , ,16,0.006, , , ,0.006,0.190, ,0.110, ,0.300,25, ,3, ,28,0.003, ,0.075, ,0.078, , , , ,0.000, , , , ,0, , , , ,0.000,0.240,0.000,0.110,0.000,0.350,41,0,3,0,44,0,0,0,0,0
2015,17599,Southeastern Indiana R E M C,IN,0.098, , , ,0.098,15, , , ,15, , , , ,0.000,0.008, , , ,0.008,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.106,0.000,0.000,0.000,0.106,17,0,0,0,17,0,0,0,0,0
2015,17609,Southern California Edison Co,CA,791.217,222.036,184.856, ,"1,198.109","1,54,399","3,744",447, ,"1,58,590",0.000,0.000,0.000, ,0.000,2.304,1.054,3.185, ,6.543,271,15,8, ,294,0.000,0.000, , ,0.000,0.792,7.518,31.665, ,39.975,86,29,49, ,164,0.000,0.000,0.000, ,0.000,794.313,230.608,219.706,0.000,"1,244.627","1,54,756","3,788",504,0,"1,59,048",0,0,0,0,0
2015,17612,Bear Valley Electric Service,CA,1.108,0.927,0.000,0.000,2.035,256,12,0,0,268,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.058,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.166,0.927,0.000,0.000,2.093,263,12,0,0,275,0,0,0,0,0
2015,17631,Southern Illinois Elec Coop,IL,0.042, , , ,0.042,6, , , ,6, , , , ,0.000,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.044,0.000,0.000,0.000,0.044,7,0,0,0,7,0,0,0,0,0
2015,17633,Southern Indiana Gas & Elec Co,IN,0.945,0.226, , ,1.171,121,12, , ,133,0.000,0.000, , ,0.000,0.002,0.002, , ,0.004,1,1, , ,2,0.000,0.000, , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.947,0.228,0.000,0.000,1.175,122,13,0,0,135,0,0,0,0,0
2015,17637,Southern Maryland Elec Coop Inc,MD,18.395,3.535, , ,21.930,"2,126",38, , ,"2,164","9,368.618","3,199.226", , ,"12,567.844",0.020,0.016, , ,0.036,3,3, , ,6,14.350,46.520, , ,60.870,0.000,0.320, , ,0.320,0,1, , ,1,0.000,55.540, , ,55.540,18.415,3.871,0.000,0.000,22.286,"2,129",42,0,0,"2,171","9,383","3,301",0,0,"12,684"
2015,17642,Southern Public Power District,NE,0.072,0.003,0.000,0.000,0.075,6,1,0,0,7,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.021,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.093,0.003,0.000,0.000,0.096,10,1,0,0,11,0,0,0,0,0
2015,17643,"Southern Iowa Elec Coop, Inc",IA, , , , ,0.000, , , , ,0, , , , ,0.000,0.051, , , ,0.051,4, , , ,4,6.610, , , ,6.610,0.008, , , ,0.008,1, , , ,1,8.288, , , ,8.288,0.059,0.000,0.000,0.000,0.059,5,0,0,0,5,15,0,0,0,15
2015,17646,"Southern Pine Elec Coop, Inc",AL,0.015, , , ,0.015,2, , , ,2, , , , ,0.000,0.001, , , ,0.001,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.016,0.000,0.000,0.000,0.016,3,0,0,0,3,0,0,0,0,0
2015,17647,Southern Pine Elec Power Assn,MS,0.026,0.060, , ,0.086,3,1, , ,4,7.941,7.320, , ,15.261, , , , ,0.000, , , , ,0, , , , ,0.000, ,0.065, , ,0.065, ,1, , ,1, , , , ,0.000,0.026,0.125,0.000,0.000,0.151,3,2,0,0,5,8,7,0,0,15
2015,17671,Southwest Arkansas E C C,AR,0.022, , , ,0.022,5, , , ,5, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.022,0.000,0.000,0.000,0.022,5,0,0,0,5,0,0,0,0,0
2015,17671,Southwest Arkansas E C C,TX,0.023, , , ,0.023,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.023,0.000,0.000,0.000,0.023,1,0,0,0,1,0,0,0,0,0
2015,17684,Southwest Louisiana E M C,LA,2.805, , , ,2.805,463, , , ,463, , , , ,0.000,0.001, , , ,0.001,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,2.806,0.000,0.000,0.000,2.806,464,0,0,0,464,0,0,0,0,0
2015,17697,Southwestern Electric Coop Inc - (IL),IL,0.132,0.422,0.000,0.000,0.554,16,6,0, ,22,61.627,139.480, , ,201.107,0.013,0.000,0.000,0.000,0.013,3,0,0,0,3,0.815,0.000,0.000,0.000,0.815, , , , ,0.000, , , , ,0, , , , ,0.000,0.145,0.422,0.000,0.000,0.567,19,6,0,0,25,62,139,0,0,202
2015,17698,Southwestern Electric Power Co,AR,0.054,0.581,0.000,0.000,0.635,19,14,0,0,33,32.633,92.723,0.000,0.000,125.356,0.000,0.003,0.000,0.000,0.003,0,2,0,0,2,0.000,0.667,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.054,0.584,0.000,0.000,0.638,19,16,0,0,35,33,93,0,0,126
2015,17698,Southwestern Electric Power Co,LA,7.314,0.314,0.000,0.000,7.628,"1,295",110,0,0,"1,405","3,063.087",115.310,0.000,0.000,"3,178.397",0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,7.317,0.314,0.000,0.000,7.631,"1,296",110,0,0,"1,406","3,063",115,0,0,"3,178"
2015,17698,Southwestern Electric Power Co,TX,0.187,0.376,0.000,0.000,0.563,27,19,0,0,46,93.930,86.011,0.000,0.000,179.941,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,3.059,0.000,0.000,0.000,3.059,0.000,0.060,0.000,0.000,0.060,0,1,0,0,1,0.000,0.136,0.000,0.000,0.136,0.197,0.436,0.000,0.000,0.633,28,20,0,0,48,97,86,0,0,183
2015,17715,Southwestern Electric Coop Inc - (NM),NM,0.022,0.004, , ,0.026,5,1, , ,6, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.022,0.004,0.000,0.000,0.026,5,1,0,0,6,0,0,0,0,0
2015,17718,Southwestern Public Service Co,NM,0.447,7.000,0.546, ,7.993,52,85,3, ,140, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.447,7.000,0.546,0.000,7.993,52,85,3,0,140,0,0,0,0,0
2015,17732,Spanish Fork City Corporation,UT,0.079,0.001,0.000, ,0.080,23,2,0, ,25,0.000,0.000,0.000, ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.079,0.001,0.000,0.000,0.080,23,2,0,0,25,0,0,0,0,0
2015,17826,"Springer Electric Coop, Inc",NM,0.030,0.025, , ,0.055,6,1, , ,7, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.030,0.025,0.000,0.000,0.055,6,1,0,0,7,0,0,0,0,0
2015,17828,City of Springfield - (IL),IL,0.297,0.248, , ,0.545,39,19, , ,58, , , , ,0.000, ,0.010, , ,0.010, ,1, , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.297,0.258,0.000,0.000,0.555,39,20,0,0,59,0,0,0,0,0
2015,17833,City Utilities of Springfield - (MO),MO,0.127,0.072,0.000,0.000,0.199,21,5,0,0,26,4.221,0.000,0.000,0.000,4.221, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.127,0.072,0.000,0.000,0.199,21,5,0,0,26,4,0,0,0,4
2015,17839,City of Springfield - (OR),OR,0.044,0.098,0.211, ,0.353,14,5,3, ,22, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.044,0.098,0.211,0.000,0.353,14,5,3,0,22,0,0,0,0,0
2015,17845,City of Springville - (UT),UT,0.134, , , ,0.134,26, , , ,26, , , , ,0.000,0.005, , , ,0.005,2, , , ,2, , , , ,0.000, ,0.006, , ,0.006, ,1, , ,1, , , , ,0.000,0.139,0.006,0.000,0.000,0.145,28,1,0,0,29,0,0,0,0,0
2015,17860,City of St Charles - (IL),IL, ,0.120, , ,0.120, ,1, , ,1, ,3.187, , ,3.187, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.120,0.000,0.000,0.120,0,1,0,0,1,0,3,0,0,3
2015,17868,St Croix Electric Coop,WI,0.170, , , ,0.170,15, , , ,15,0.140, , , ,0.140,0.060, , , ,0.060,3, , , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.230,0.000,0.000,0.000,0.230,18,0,0,0,18,0,0,0,0,0
2015,17874,City of St George,UT,0.598,0.723,0.000,0.000,1.321,107,13,0,0,120, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.598,0.723,0.000,0.000,1.321,107,13,0,0,120,0,0,0,0,0
2015,17900,City of Saint Peter,MN, ,0.040, , ,0.040, ,2, , ,2, ,24.000, , ,24.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.040,0.000,0.000,0.040,0,2,0,0,2,0,24,0,0,24
2015,17979,Stanton County Public Pwr Dist,NE,0.008, , , ,0.008,1, , , ,1,1.319, , , ,1.319,0.010, , , ,0.010,1, , , ,1,5.741, , , ,5.741, , , , ,0.000, , , , ,0, , , , ,0.000,0.018,0.000,0.000,0.000,0.018,2,0,0,0,2,7,0,0,0,7
2015,18004,City of Starke - (FL),FL, ,0.045, , ,0.045, ,3, , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.045,0.000,0.000,0.045,0,3,0,0,3,0,0,0,0,0
2015,18019,Stearns Cooperative Elec Assn,MN,0.144,0.096, , ,0.240,15,4,0,0,19,125.893,45.350, , ,171.243,0.294,0.040, , ,0.334,10,2,0,0,12,237.269,10.513, , ,247.782, , , , ,0.000, , , , ,0, , , , ,0.000,0.438,0.136,0.000,0.000,0.574,25,6,0,0,31,363,56,0,0,419
2015,18047,Steele-Waseca Cooperative Electric,MN,0.054,0.000,0.000,0.000,0.054,6,0,0,0,6,49.906,0.000,0.000,0.000,49.906,0.804,0.161,0.000,0.000,0.965,25,5,0,0,30,904.337,49.340,0.000,0.000,953.677, , , , ,0.000, , , , ,0, , , , ,0.000,0.858,0.161,0.000,0.000,1.019,31,5,0,0,36,954,49,0,0,"1,004"
2015,18051,Town of Steilacoom,WA,0.025, , , ,0.025,4, , , ,4,0.019, , , ,0.019, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.025,0.000,0.000,0.000,0.025,4,0,0,0,4,0,0,0,0,0
2015,18085,South Central Power Company,OH,0.254, , , ,0.254,36, , , ,36,251.873, , , ,251.873,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.256,0.000,0.000,0.000,0.256,37,0,0,0,37,252,0,0,0,252
2015,18087,Town of Sterling - (MA),MA,0.173,0.045, , ,0.218,18,2, , ,20, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.173,0.045,0.000,0.000,0.218,18,2,0,0,20,0,0,0,0,0
2015,18102,"Steuben Rural Elec Coop, Inc",NY,0.032, , , ,0.032,5, , , ,5,0.000, , , ,0.000, , , , ,0.000,0, , , ,0, , , , ,0.000, , , , ,0.000,0, , , ,0, , , , ,0.000,0.032,0.000,0.000,0.000,0.032,5,0,0,0,5,0,0,0,0,0
2015,18125,Stillwater Utilities Authority,OK,0.023, , , ,0.023,5, , , ,5,0.000, , , ,0.000,0.010, , , ,0.010,1, , , ,1,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.033,0.000,0.000,0.000,0.033,6,0,0,0,6,0,0,0,0,0
2015,18181,City of Stoughton - (WI),WI,0.025,0.010,0.000,0.000,0.035,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.025,0.010,0.000,0.000,0.035,5,1,0,0,6,0,0,0,0,0
2015,18206,Strawberry Electric Serv Dist,UT,0.130, , , ,0.130,26, , , ,26, , , , ,0.000,0.065, , , ,0.065,13, , , ,13, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.195,0.000,0.000,0.000,0.195,39,0,0,0,39,0,0,0,0,0
2015,18249,City of Sturgeon Bay - (WI),WI,0.031,0.016,0.000,0.000,0.047,6,3,0,0,9,0.000,0.000,0.000,0.000,0.000,0.030, ,0.000,0.000,0.030,2, ,0,0,2,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.061,0.016,0.000,0.000,0.077,8,3,0,0,11,0,0,0,0,0
2015,18280,Sulphur Springs Valley E C Inc,AZ,6.500,3.200, , ,9.700,989,266, , ,"1,255", , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,6.500,3.200,0.000,0.000,9.700,989,266,0,0,"1,255",0,0,0,0,0
2015,18304,"Sumter Electric Coop, Inc",FL,1.762,0.277, , ,2.039,297,52, , ,349,971.000,170.000, , ,"1,141.000", , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.762,0.277,0.000,0.000,2.039,297,52,0,0,349,971,170,0,0,"1,141"
2015,18312,Sun Prairie Utilities,WI,0.004,0.012,0.000,0.000,0.016,1,2,0,0,3,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.004,0.012,0.000,0.000,0.016,1,2,0,0,3,0,0,0,0,0
2015,18360,Suwannee Valley Elec Coop Inc,FL,0.060, , , ,0.060,15, , , ,15,45.441, , , ,45.441, , , , ,0.000, , , , ,0, , , , ,0.000, ,0.600, , ,0.600, ,1, , ,1, ,0.307, , ,0.307,0.060,0.600,0.000,0.000,0.660,15,1,0,0,16,45,0,0,0,46
2015,18371,Village of Swanton - (VT),VT,0.087, , , ,0.087,15, , , ,15, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.087,0.000,0.000,0.000,0.087,15,0,0,0,15,0,0,0,0,0
